id,name,difficulty,type,views,share_date
https://www.mountainproject.com/route/106188419/hessing-route,Hessing Route,5.7 YDS,"Trad, TR, 40 ft (12 m)",800 total · 5/month,2008-06-22
https://www.mountainproject.com/route/106978543/lizard-man,Lizard Man,5.8 YDS,"Trad, 40 ft (12 m)",435 total · 3/month,2010-12-03
https://www.mountainproject.com/route/106098592/rigid-deffacator,Rigid Deffacator,WI3,"Trad, Ice, 60 ft (18 m)","1,146 total · 7/month",2008-01-30
https://www.mountainproject.com/route/106157534/apeshit-aka-cavemantle,Apeshit (aka Cavemantle),5.10 YDS,"Trad, TR, 50 ft (15 m)",356 total · 2/month,2008-05-07
https://www.mountainproject.com/route/106157543/twin-cracks,Twin Cracks,5.7 YDS,"Trad, TR, 45 ft (14 m)",982 total · 6/month,2008-05-07
https://www.mountainproject.com/route/106157552/little-roof,Little Roof,5.8 YDS,"Trad, TR, 45 ft (14 m)",827 total · 5/month,2008-05-07
https://www.mountainproject.com/route/107413743/southeast-gully,Southeast Gully,5.8+ YDS,"Trad, 800 ft (242 m), 2 pitches, Grade II","1,119 total · 10/month",2011-12-22
https://www.mountainproject.com/route/106143379/regular-route,Regular Route,5.8 YDS C0-1 PG13,"Trad, Aid, 200 ft (61 m), Grade II",809 total · 5/month,2008-04-16
https://www.mountainproject.com/route/106144296/north-summit-regular-route,"North Summit, Regular Route",5.7 YDS,"Trad, 500 ft (152 m)",770 total · 5/month,2008-04-18
https://www.mountainproject.com/route/106144286/south-summit-regular-route,"South Summit, Regular Route",5.9 YDS R,"Trad, 500 ft (152 m), 2 pitches, Grade II",333 total · 2/month,2008-04-18
https://www.mountainproject.com/route/106144319/the-big-flute,The Big Flute,5.9- YDS C0-1,"Trad, Aid, 70 ft (21 m)",936 total · 6/month,2008-04-18
https://www.mountainproject.com/route/114500897/rebarroute,RebarRoute,5.7 YDS R,"Trad, 400 ft (121 m), 4 pitches, Grade II",344 total · 10/month,2018-06-19
https://www.mountainproject.com/route/114500922/bosun,Bo'sun,5.7 YDS PG13,"Trad, 500 ft (152 m), 5 pitches, Grade III",353 total · 10/month,2018-06-19
https://www.mountainproject.com/route/114500560/competition-route,Competition Route,5.9 YDS A2 PG13,"Trad, Aid, 600 ft (182 m), 6 pitches, Grade IV",327 total · 10/month,2018-06-19
https://www.mountainproject.com/route/114500994/blackbeards-gully,Blackbeard's Gully,5.7+ YDS PG13,"Trad, 750 ft (227 m), 8 pitches, Grade II",349 total · 10/month,2018-06-19
https://www.mountainproject.com/route/116494865/celestial-bodies,Celestial Bodies,5.10a/b YDS PG13,"Sport, 250 ft (76 m), 3 pitches",442 total · 16/month,2019-01-29
https://www.mountainproject.com/route/116494842/taking-a-sight,Taking a Sight,5.10a/b YDS PG13,"Sport, 200 ft (61 m), 2 pitches",412 total · 15/month,2019-01-29
https://www.mountainproject.com/route/116498560/high-seas,High Seas,5.7 YDS PG13,"Trad, 100 ft (30 m), 2 pitches",343 total · 13/month,2019-01-30
https://www.mountainproject.com/route/114500372/eaglebeak,Eaglebeak,5.8+ YDS PG13,"Trad, 600 ft (182 m), 4 pitches, Grade III",341 total · 10/month,2018-06-19
https://www.mountainproject.com/route/116980983/yardarm-traverse,Yardarm Traverse,5.6 YDS PG13,"Trad, 90 ft (27 m)",258 total · 11/month,2019-05-16
https://www.mountainproject.com/route/116980954/starlight,Starlight,5.10b YDS PG13,"Trad, 175 ft (53 m), 2 pitches",263 total · 11/month,2019-05-16
https://www.mountainproject.com/route/116129933/beckey-buttress,Beckey Buttress,5.9 YDS A4 PG13,"Trad, Aid, 20 pitches, Grade VI",990 total · 34/month,2018-11-24
https://www.mountainproject.com/route/106143301/friggin-in-the-riggin,Friggin' in the Riggin',5.9 YDS A3- PG13,"Trad, Aid, 1700 ft (515 m), 13 pitches, Grade VI","3,071 total · 19/month",2008-04-16
https://www.mountainproject.com/route/116757144/longs-couloir,Long's Couloir,5.9 YDS R,"Trad, 700 ft (212 m), 8 pitches",598 total · 25/month,2019-04-20
https://www.mountainproject.com/route/106609089/moby-dike,Moby Dike,5.10+ YDS R,"Trad, 1200 ft (364 m), 10 pitches, Grade IV","5,320 total · 38/month",2009-11-23
https://www.mountainproject.com/route/106139667/regular-route,Regular Route,5.9 YDS C0,"Trad, Aid, 1700 ft (515 m), Grade V","13,879 total · 88/month",2008-04-11
https://www.mountainproject.com/route/114501075/secret-passage,Secret Passage,5.9+ YDS A2 PG13,"Trad, Aid, 1000 ft (303 m), 11 pitches",609 total · 18/month,2018-06-19
https://www.mountainproject.com/route/116552404/her-swollen-belly-sail-swept-the-sea,Her Swollen Belly Sail Swept the Sea,5.9+ YDS A1 PG13,"Trad, Aid, 600 ft (182 m), 6 pitches, Grade III",336 total · 13/month,2019-02-22
https://www.mountainproject.com/route/114501029/challenger-chimney,Challenger Chimney,5.9 YDS A2 X,"Trad, Aid, 600 ft (182 m), 6 pitches, Grade III",335 total · 10/month,2018-06-19
https://www.mountainproject.com/route/106599132/icebreaker,Icebreaker,5.9+ YDS PG13,"Trad, 200 ft (61 m), 2 pitches",805 total · 6/month,2009-11-11
https://www.mountainproject.com/route/106601185/trudy-buns,Trudy Buns,5.9 YDS,"Trad, Sport, 50 ft (15 m)","1,331 total · 10/month",2009-11-13
https://www.mountainproject.com/route/106599106/new-frontier,New Frontier,5.10c YDS,"Trad, 200 ft (61 m), 2 pitches, Grade II",756 total · 5/month,2009-11-11
https://www.mountainproject.com/route/106601202/easy-come-easy-go,"Easy Come, Easy Go",5.7 YDS,"Trad, 150 ft (45 m)","1,432 total · 10/month",2009-11-13
https://www.mountainproject.com/route/106596639/crack-of-heraclitus,Crack of Heraclitus,5.12- YDS R,"Trad, 250 ft (76 m), 3 pitches, Grade II","2,067 total · 15/month",2009-11-09
https://www.mountainproject.com/route/106596302/screaming-yellow-yum-yums,Screaming Yellow Yum-Yums,5.9+ YDS,"Trad, 100 ft (30 m)","2,183 total · 16/month",2009-11-09
https://www.mountainproject.com/route/106602399/the-mushroom,The Mushroom,5.10+ YDS,"Trad, 60 ft (18 m)",631 total · 5/month,2009-11-15
https://www.mountainproject.com/route/106599093/mt-cosmic-debris,Mt. Cosmic Debris,5.10 YDS,"Trad, 150 ft (45 m)",717 total · 5/month,2009-11-11
https://www.mountainproject.com/route/106602442/a-moments-respite,A Moment's Respite,5.9 YDS PG13,"Trad, 220 ft (67 m), 2 pitches, Grade II",723 total · 5/month,2009-11-15
https://www.mountainproject.com/route/106598958/1096,1096,5.11b/c YDS,"Trad, 350 ft (106 m), 4 pitches, Grade II",709 total · 5/month,2009-11-11
https://www.mountainproject.com/route/106596256/rotten-peach,Rotten Peach,5.8 YDS R,"Trad, 200 ft (61 m), 2 pitches",747 total · 5/month,2009-11-09
https://www.mountainproject.com/route/106596406/sword-of-cimmeria,Sword of Cimmeria,5.10c YDS,"Trad, 200 ft (61 m), 2 pitches",780 total · 6/month,2009-11-09
https://www.mountainproject.com/route/117643979/make-off-width-great-again,Make Off-Width Great Again,5.10c/d YDS R,"Trad, 260 ft (79 m), 2 pitches",259 total · 13/month,2019-08-25
https://www.mountainproject.com/route/106596327/surfin-the-turf,Surfin' the Turf,5.7 YDS,"Trad, 250 ft (76 m), 3 pitches","1,663 total · 12/month",2009-11-09
https://www.mountainproject.com/route/106596499/overdrive,Overdrive,5.10c YDS,"Trad, 200 ft (61 m), 2 pitches, Grade II",520 total · 4/month,2009-11-09
https://www.mountainproject.com/route/106598975/strensuous-curve,Strensuous Curve,5.11a YDS R,"Trad, 120 ft (36 m)",833 total · 6/month,2009-11-11
https://www.mountainproject.com/route/114234342/skull-cap,Skull Cap,5.10- YDS,"Trad, 50 ft (15 m)",342 total · 9/month,2018-04-08
https://www.mountainproject.com/route/107437409/breech-baby,Breech Baby,5.11a YDS,"Trad, 100 ft (30 m)","1,563 total · 14/month",2012-01-14
https://www.mountainproject.com/route/106847481/unknown-v2,Unknown V2,V2+ YDS,"Boulder, 15 ft (5 m)","1,117 total · 9/month",2010-08-03
https://www.mountainproject.com/route/106847451/unknown-v3,Unknown V3,V3 YDS,"Boulder, 10 ft (3 m)","1,103 total · 8/month",2010-08-03
https://www.mountainproject.com/route/106847472/unknown-v5,Unknown V5,V5 YDS,"Boulder, 8 ft (2 m)",918 total · 7/month,2010-08-03
https://www.mountainproject.com/route/114063949/wish-you-were-here,Wish You Were Here,5.10d YDS,Sport,292 total · 8/month,2018-02-04
https://www.mountainproject.com/route/114063954/hammered,Hammered,5.11b YDS,Sport,268 total · 7/month,2018-02-04
https://www.mountainproject.com/route/114063968/the-seventh-sign,The Seventh Sign,5.11a YDS,Sport,293 total · 8/month,2018-02-04
https://www.mountainproject.com/route/114063986/the-x,The X,5.10c YDS,Sport,273 total · 7/month,2018-02-04
https://www.mountainproject.com/route/114064011/59-crack,5.9 Crack,5.9 YDS,Trad,308 total · 8/month,2018-02-04
https://www.mountainproject.com/route/114063997/trump-style-greeting,Trump Style Greeting,5.10c YDS,Sport,314 total · 8/month,2018-02-04
https://www.mountainproject.com/route/112379583/juggernaut,Juggernaut,5.10d YDS,"Sport, 40 ft (12 m)",459 total · 9/month,2016-12-09
https://www.mountainproject.com/route/114062561/america,America,5.10b YDS PG13,Sport,282 total · 7/month,2018-02-03
https://www.mountainproject.com/route/114062578/arete-to-face,Arete to Face,5.10a YDS,Sport,410 total · 11/month,2018-02-03
https://www.mountainproject.com/route/106384324/brain-damage,Brain Damage,5.10a YDS,"Sport, 30 ft (9 m)",422 total · 3/month,2009-03-22
https://www.mountainproject.com/route/114062585/physical-therapy,Physical Therapy,5.10+ YDS,Sport,336 total · 9/month,2018-02-03
https://www.mountainproject.com/route/114062608/damage-inc,"Damage, Inc",5.11c YDS,Sport,311 total · 8/month,2018-02-03
https://www.mountainproject.com/route/108273249/the-shortest-straw,The Shortest Straw,5.12a YDS,"Sport, 35 ft (11 m)",447 total · 5/month,2013-08-04
https://www.mountainproject.com/route/114062634/the-last-straw,The Last Straw,5.12 YDS,Sport,353 total · 9/month,2018-02-03
https://www.mountainproject.com/route/107895662/rock-star,Rock Star,5.11c/d YDS,"Sport, 35 ft (11 m)",411 total · 4/month,2012-11-19
https://www.mountainproject.com/route/108978513/relativity,Relativity,5.10c YDS,"Sport, 20 ft (6 m)",466 total · 6/month,2014-05-15
https://www.mountainproject.com/route/106384305/johnny-be-bad,Johnny Be Bad,5.8 YDS,"Sport, 30 ft (9 m)",577 total · 4/month,2009-03-22
https://www.mountainproject.com/route/113838164/anal-redundancies,Anal Redundancies,5.10+ YDS,"Sport, 30 ft (9 m)",305 total · 7/month,2017-11-17
https://www.mountainproject.com/route/113838228/scooter-realm,Scooter Realm,5.10+ YDS,"Sport, 30 ft (9 m)",275 total · 7/month,2017-11-18
https://www.mountainproject.com/route/114064088/practice-ramp,Practice Ramp,5.2 YDS,Trad,306 total · 8/month,2018-02-04
https://www.mountainproject.com/route/106384301/girlfriend,Girlfriend,5.10b YDS,"Sport, 25 ft (8 m)",349 total · 2/month,2009-03-22
https://www.mountainproject.com/route/108852936/nuevo-rich,Nuevo Rich,5.10d YDS,"Sport, 20 ft (6 m)",301 total · 4/month,2014-04-14
https://www.mountainproject.com/route/108852926/beamer,Beamer,5.10c YDS,"Sport, 25 ft (8 m)",336 total · 4/month,2014-04-14
https://www.mountainproject.com/route/107724640/windy-excuse,Windy Excuse,5.9+ YDS,"Sport, 30 ft (9 m)",438 total · 4/month,2012-07-28
https://www.mountainproject.com/route/108141217/spank-that-monkey,Spank That Monkey,5.11+ YDS,Sport,643 total · 7/month,2013-05-13
https://www.mountainproject.com/route/106384213/dna,DNA,5.8 YDS,"Sport, 30 ft (9 m)",764 total · 5/month,2009-03-22
https://www.mountainproject.com/route/106384203/primal-virtue,Primal Virtue,5.10a YDS,"Sport, 30 ft (9 m)",471 total · 3/month,2009-03-22
https://www.mountainproject.com/route/108141161/monkey-time,Monkey Time,5.6 YDS PG13,"Sport, 20 ft (6 m)",813 total · 8/month,2013-05-13
https://www.mountainproject.com/route/108140974/monkey-clip,Monkey Clip,5.5 YDS,"Sport, 15 ft (5 m) Fixed Hardware (1)",681 total · 7/month,2013-05-13
https://www.mountainproject.com/route/108137238/daves-face,Dave's Face,5.10b/c YDS,"Sport, 35 ft (11 m)",412 total · 4/month,2013-05-11
https://www.mountainproject.com/route/108137196/lil-girls-climb,Lil Girls Climb,5.7+ YDS,"Sport, 35 ft (11 m)",463 total · 5/month,2013-05-11
https://www.mountainproject.com/route/114062495/the-need-to-bleed,The Need to Bleed,5.8 YDS,"Sport, 45 ft (14 m)",355 total · 9/month,2018-02-03
https://www.mountainproject.com/route/108137163/lights-on,Lights On,5.11- YDS,"Sport, 35 ft (11 m)",352 total · 4/month,2013-05-11
https://www.mountainproject.com/route/108850004/lights-out,Lights Out,5.12b YDS,"Sport, 25 ft (8 m)",427 total · 5/month,2014-04-13
https://www.mountainproject.com/route/108850128/the-pervert-and-the-hammer,The Pervert and The Hammer,5.11d YDS,"Sport, 22 ft (7 m)",325 total · 4/month,2014-04-13
https://www.mountainproject.com/route/114062511/the-royal-robbins-chiselfest,The Royal Robbins Chiselfest,5.12- YDS,Sport,367 total · 9/month,2018-02-03
https://www.mountainproject.com/route/114062533/learning-to-fly,Learning to Fly,5.11b YDS,Sport,289 total · 7/month,2018-02-03
https://www.mountainproject.com/route/114064032/cramps,Cramps,5.10b YDS,Sport,468 total · 12/month,2018-02-04
https://www.mountainproject.com/route/114064038/wasp,Wasp,5.5 YDS,Trad,342 total · 9/month,2018-02-04
https://www.mountainproject.com/route/106384309/jewel,Jewel,5.8 YDS,"Sport, 30 ft (9 m)",435 total · 3/month,2009-03-22
https://www.mountainproject.com/route/114064053/rad,Rad,5.11b YDS,Sport,432 total · 11/month,2018-02-04
https://www.mountainproject.com/route/106384314/sport-tamp,Sport Tamp,5.8 YDS,"Sport, 30 ft (9 m)",357 total · 2/month,2009-03-22
https://www.mountainproject.com/route/114064060/sm,S&M,5.12 YDS,Sport,288 total · 7/month,2018-02-04
https://www.mountainproject.com/route/114064072/one-step,One Step,5.10d YDS,Sport,277 total · 7/month,2018-02-04
https://www.mountainproject.com/route/106384250/uncarved-block,Uncarved Block,5.10a YDS,"Sport, 30 ft (9 m)",369 total · 3/month,2009-03-22
https://www.mountainproject.com/route/108137267/operation-mind-crime,Operation Mind Crime,5.11a/b YDS,"Sport, 30 ft (9 m)",354 total · 4/month,2013-05-11
https://www.mountainproject.com/route/114062549/peg-leg,Peg Leg,5.10c/d YDS,Sport,327 total · 8/month,2018-02-03
https://www.mountainproject.com/route/118704096/ne-face,NE Face,5.10a/b YDS,"TR, 100 ft (30 m), 2 pitches",152 total · 12/month,2020-03-27
https://www.mountainproject.com/route/118704317/baby-bump-belay-helmet,Baby Bump Belay Helmet,5.10+ YDS,"Sport, 40 ft (12 m)",156 total · 12/month,2020-03-27
https://www.mountainproject.com/route/106889684/the-death-rail,The Death Rail,V6 YDS,Boulder,"1,438 total · 11/month",2010-09-13
https://www.mountainproject.com/route/106889515/warm-up-solo,Warm Up Solo,5.5 YDS,"TR, 60 ft (18 m)","1,111 total · 9/month",2010-09-13
https://www.mountainproject.com/route/106889650/frankenstein-dyno,Frankenstein Dyno,V2 YDS,Boulder,765 total · 6/month,2010-09-13
https://www.mountainproject.com/route/106889640/frankenstein-left,Frankenstein Left,V4 YDS,"Boulder, 12 ft (4 m)","1,200 total · 9/month",2010-09-13
https://www.mountainproject.com/route/106889666/frankenstein-center,Frankenstein Center,V7 YDS,Boulder,897 total · 7/month,2010-09-13
https://www.mountainproject.com/route/106955432/jet-jaguar-fight-song,Jet Jaguar Fight Song,V3 YDS,"Boulder, 16 ft (5 m)",465 total · 4/month,2010-11-09
https://www.mountainproject.com/route/106955402/marauding-arthropods,Marauding Arthropods,V2-3 YDS,"Boulder, 12 ft (4 m)",381 total · 3/month,2010-11-09
https://www.mountainproject.com/route/112143470/unnamed,Unnamed,V2 YDS,Boulder,368 total · 7/month,2016-09-11
https://www.mountainproject.com/route/106963119/the-prince-of-pie-town-aka-christian-therapy,The Prince of Pie Town AKA Christian Therapy,V8 YDS,Boulder,848 total · 7/month,2010-11-16
https://www.mountainproject.com/route/112126203/pie-in-the-sky,Pie in the Sky,5.11 YDS X,"Trad, 260 ft (79 m), 2 pitches",669 total · 12/month,2016-09-05
https://www.mountainproject.com/route/106889527/too-ugly-for-disco,Too Ugly For Disco,V7 YDS,"Boulder, 20 ft (6 m)","1,008 total · 8/month",2010-09-13
https://www.mountainproject.com/route/106889588/velcro-kitty,Velcro Kitty,V7 YDS,Boulder,"1,273 total · 10/month",2010-09-13
https://www.mountainproject.com/route/106889611/the-poop-shoot,The Poop Shoot,V9 YDS,"Boulder, 18 ft (5 m)","1,037 total · 8/month",2010-09-13
https://www.mountainproject.com/route/106889551/vampire-roof-left,Vampire Roof Left,V8 YDS,"Boulder, 15 ft (5 m)",774 total · 6/month,2010-09-13
https://www.mountainproject.com/route/106889537/vampire-roof-center-aka-golden,Vampire Roof Center aka Golden,V4 YDS,Boulder,547 total · 4/month,2010-09-13
https://www.mountainproject.com/route/106964555/willy-scare-problem,Willy Scare Problem,V0 YDS,"Boulder, 22 ft (7 m)",344 total · 3/month,2010-11-18
https://www.mountainproject.com/route/107307218/eastern-traverse,Eastern Traverse,V0 YDS,"Boulder, 20 ft (6 m)",462 total · 4/month,2011-09-29
https://www.mountainproject.com/route/107119591/dinosaur-jr,Dinosaur Jr.,V3 YDS,"Boulder, 25 ft (8 m)",395 total · 3/month,2011-04-29
https://www.mountainproject.com/route/107533878/the-saw-roof,The Saw (Roof),V2-3 YDS,"Boulder, 10 ft (3 m)",389 total · 4/month,2012-03-30
https://www.mountainproject.com/route/107303416/crooked-rain,Crooked Rain,V3-4 YDS,"Boulder, 15 ft (5 m)",371 total · 3/month,2011-09-26
https://www.mountainproject.com/route/107223233/fast-cars-cheap-thrills,"Fast Cars, Cheap Thrills",V1 YDS,"Boulder, 15 ft (5 m)",803 total · 7/month,2011-07-24
https://www.mountainproject.com/route/107277111/caustic-raisin,Caustic Raisin,V3-4 YDS,"Boulder, 12 ft (4 m)",389 total · 3/month,2011-09-06
https://www.mountainproject.com/route/107368854/hobsons-choice,Hobson's Choice,V3-4 YDS,"Boulder, 12 ft (4 m)",777 total · 7/month,2011-11-13
https://www.mountainproject.com/route/107549732/adams-throw,Adam's Throw,V-easy YDS,"Boulder, 8 ft (2 m)",301 total · 3/month,2012-04-09
https://www.mountainproject.com/route/107549703/cactus-flower,Cactus Flower,V1 YDS,"Boulder, 15 ft (5 m)",316 total · 3/month,2012-04-09
https://www.mountainproject.com/route/107549751/the-salty-crack,The Salty Crack,V1+ YDS,"Boulder, 10 ft (3 m)",323 total · 3/month,2012-04-09
https://www.mountainproject.com/route/107549799/zia-loves-hueco,Zia Loves Hueco,V1-2 YDS,"Boulder, 12 ft (4 m)",314 total · 3/month,2012-04-09
https://www.mountainproject.com/route/119623766/crusty-crab,Crusty crab,5.7+ YDS,"Trad, 45 ft (14 m)",146 total · 22/month,2020-09-25
https://www.mountainproject.com/route/118205440/aperture,Aperture,5.7+ YDS,"Trad, 40 ft (12 m)",324 total · 21/month,2020-01-02
https://www.mountainproject.com/route/117987034/fracture,Fracture,5.5 YDS,"Trad, TR, 30 ft (9 m)",345 total · 20/month,2019-11-03
https://www.mountainproject.com/route/118060214/poop-soup,Poop Soup,5.8+ YDS PG13,"Sport, 30 ft (9 m)",271 total · 16/month,2019-11-17
https://www.mountainproject.com/route/118258223/unfinished-buisness,Unfinished Buisness,5.8+ YDS,"Sport, 30 ft (9 m)",235 total · 16/month,2020-01-18
